"AnimalExposure.whereDiTheContactOccur","AnimalExposure.whereDiTheContactOccur","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Where di the animal contact occur?","MPOX CS: Where di the animal contact occur?","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-place-animal-contact-vs","",,,,"AnimalExposure.whereDiTheContactOccur",0,1,"",""
"AnimalExposure.specifyOtherPlaceOfAnimalContact","AnimalExposure.specifyOtherPlaceOfAnimalContact","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Specify other place of animal contact","MPOX CS: Specify other place of animal contact","","","","","","","","","",,,,,"",,,,"AnimalExposure.specifyOtherPlaceOfAnimalContact",0,1,"",""
"AnimalExposure.exactLocationOfContact","AnimalExposure.exactLocationOfContact","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Exact location of animal contact","MPOX CS: Exact location of animal contact","","","","","","","","","",,,,,"",,,,"AnimalExposure.exactLocationOfContact",0,1,"",""
"AnimalExposure.hunting","AnimalExposure.hunting","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact with animal - Hunting","MPOX CS: Type of contact with animal - Hunting","","","","","","","","","",,,,,"",,,,"AnimalExposure.hunting",0,1,"",""
"AnimalExposure.slaughterAndOrHandlingRawMeat","AnimalExposure.slaughterAndOrHandlingRawMeat","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact with animal - Slaughter and/or handling raw meat","MPOX CS: Type of contact with animal - Slaughter and/or handling raw meat","","","","","","","","","",,,,,"",,,,"AnimalExposure.slaughterAndOrHandlingRawMeat",0,1,"",""
"AnimalExposure.directContactWithLiveAnimal","AnimalExposure.directContactWithLiveAnimal","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact with animal - Direct contact with live animal","MPOX CS: Type of contact with animal - Direct contact with live animal","","","","","","","","","",,,,,"",,,,"AnimalExposure.directContactWithLiveAnimal",0,1,"",""
"AnimalExposure.biteScratch","AnimalExposure.biteScratch","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact with animal - Bite/scratch","MPOX CS: Type of contact with animal - Bite/scratch","","","","","","","","","",,,,,"",,,,"AnimalExposure.biteScratch",0,1,"",""
"AnimalExposure.consumptionOfRawUndercookedMeat","AnimalExposure.consumptionOfRawUndercookedMeat","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact with animal - Consumption of raw/undercooked meat","MPOX CS: Type of contact with animal - Consumption of raw/undercooked meat","","","","","","","","","",,,,,"",,,,"AnimalExposure.consumptionOfRawUndercookedMeat",0,1,"",""
"AnimalExposure.indirectContact","AnimalExposure.indirectContact","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact with animal - Indirect contact","MPOX CS: Type of contact with animal - Indirect contact","","","","","","","","","",,,,,"",,,,"AnimalExposure.indirectContact",0,1,"",""
"AnimalExposure.occupationalContact","AnimalExposure.occupationalContact","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact with animal - Occupational contact","MPOX CS: Type of contact with animal - Occupational contact","","","","","","","","","",,,,,"",,,,"AnimalExposure.occupationalContact",0,1,"",""
"AnimalExposure.otherContact","AnimalExposure.otherContact","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact with animal - Other contact","MPOX CS: Type of contact with animal - Other contact","","","","","","","","","",,,,,"",,,,"AnimalExposure.otherContact",0,1,"",""
"AnimalExposure.specifyOtherTypeOfAnimalContact","AnimalExposure.specifyOtherTypeOfAnimalContact","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Type of contact with animal - Specify other","MPOX CS: Type of contact with animal - Specify other","","","","","","","","","",,,,,"",,,,"AnimalExposure.specifyOtherTypeOfAnimalContact",0,1,"",""
"AnimalExposure.atTheTimeOfContactTheAnimalWas","AnimalExposure.atTheTimeOfContactTheAnimalWas","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: At the time of contact, the animal was","MPOX CS: At the time of contact, the animal was","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-animal-status-vs","",,,,"AnimalExposure.atTheTimeOfContactTheAnimalWas",0,1,"",""
"AnimalExposure.specifyOtherAnimalStatus","AnimalExposure.specifyOtherAnimalStatus","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Specify other animal status","MPOX CS: Specify other animal status","","","","","","","","","",,,,,"",,,,"AnimalExposure.specifyOtherAnimalStatus",0,1,"",""
