"ExposureEvents.contactWithContaminatedMaterialButNoDirectContactWithTheCase","ExposureEvents.contactWithContaminatedMaterialButNoDirectContactWithTheCase","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact with case: Contact with contaminated material but no direct contact with the case","MPOX CS: Type of contact with case: Contact with contaminated material but no direct contact with the case","","","","","","","","","",,,,,"",,,,"ExposureEvents.contactWithContaminatedMaterialButNoDirectContactWithTheCase",0,1,"",""
"ExposureEvents.healthWorkerInContactWithACase","ExposureEvents.healthWorkerInContactWithACase","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact with case: Health worker in contact with a case","MPOX CS: Type of contact with case: Health worker in contact with a case","","","","","","","","","",,,,,"",,,,"ExposureEvents.healthWorkerInContactWithACase",0,1,"",""
"ExposureEvents.typeOfContactWithCaseUnknown","ExposureEvents.typeOfContactWithCaseUnknown","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact with case: Unknown","MPOX CS: Type of contact with case: Unknown","","","","","","","","","",,,,,"",,,,"ExposureEvents.typeOfContactWithCaseUnknown",0,1,"",""
"ExposureEvents.otherTypeOfContactWithCase","ExposureEvents.otherTypeOfContactWithCase","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact with case: Other","MPOX CS: Type of contact with case: Other","","","","","","","","","",,,,,"",,,,"ExposureEvents.otherTypeOfContactWithCase",0,1,"",""
"ExposureEvents.specifyOtherTypeOfContact","ExposureEvents.specifyOtherTypeOfContact","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Specify other type of contact","MPOX CS: Specify other type of contact","","","","","","","","","",,,,,"",,,,"ExposureEvents.specifyOtherTypeOfContact",0,1,"",""
"ExposureEvents.household","ExposureEvents.household","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Details of exposure: Household","MPOX CS: Details of exposure: Household","","","","","","","","","",,,,,"",,,,"ExposureEvents.household",0,1,"",""
"ExposureEvents.workplace","ExposureEvents.workplace","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Details of exposure: Workplace","MPOX CS: Details of exposure: Workplace","","","","","","","","","",,,,,"",,,,"ExposureEvents.workplace",0,1,"",""
"ExposureEvents.schoolNursery","ExposureEvents.schoolNursery","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Details of exposure: School/nursery","MPOX CS: Details of exposure: School/nursery","","","","","","","","","",,,,,"",,,,"ExposureEvents.schoolNursery",0,1,"",""
"ExposureEvents.healthcareIncludingLaboratoryExposure","ExposureEvents.healthcareIncludingLaboratoryExposure","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Details of exposure: Healthcare (including laboratory exposure)","MPOX CS: Details of exposure: Healthcare (including laboratory exposure)","","","","","","","","","",,,,,"",,,,"ExposureEvents.healthcareIncludingLaboratoryExposure",0,1,"",""
"ExposureEvents.activitiesInTheCommunity","ExposureEvents.activitiesInTheCommunity","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Details of exposure: Activities in the community","MPOX CS: Details of exposure: Activities in the community","","","","","","","","","",,,,,"",,,,"ExposureEvents.activitiesInTheCommunity",0,1,"",""
"ExposureEvents.commercialSexVenue","ExposureEvents.commercialSexVenue","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Details of exposure: Commercial sex venue","MPOX CS: Details of exposure: Commercial sex venue","","","","","","","","","",,,,,"",,,,"ExposureEvents.commercialSexVenue",0,1,"",""
"ExposureEvents.socialEventWithSexualContact","ExposureEvents.socialEventWithSexualContact","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Details of exposure: Social event with sexual contact","MPOX CS: Details of exposure: Social event with sexual contact","","","","","","","","","",,,,,"",,,,"ExposureEvents.socialEventWithSexualContact",0,1,"",""
"ExposureEvents.unknownDetailsOfExposure","ExposureEvents.unknownDetailsOfExposure","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Details of exposure: Unknown","MPOX CS: Details of exposure: Unknown","","","","","","","","","",,,,,"",,,,"ExposureEvents.unknownDetailsOfExposure",0,1,"",""
"ExposureEvents.otherDetailsOfExposure","ExposureEvents.otherDetailsOfExposure","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Details of exposure: Other","MPOX CS: Details of exposure: Other","","","","","","","","","",,,,,"",,,,"ExposureEvents.otherDetailsOfExposure",0,1,"",""
"ExposureEvents.specifyOtherTypeOfExposure","ExposureEvents.specifyOtherTypeOfExposure","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Specify other type of exposure","MPOX CS: Specify other type of exposure","","","","","","","","","",,,,,"",,,,"ExposureEvents.specifyOtherTypeOfExposure",0,1,"",""
"ExposureEvents.nameAndAdress","ExposureEvents.nameAndAdress","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Name and adress","MPOX CS: Name and adress","","","","","","","","","",,,,,"",,,,"ExposureEvents.nameAndAdress",0,1,"",""
"ExposureEvents.wasTheCaseSymptomaticAtTheTimeOfContact","ExposureEvents.wasTheCaseSymptomaticAtTheTimeOfContact","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Was the case symptomatic at the time of contact?","MPOX CS: Was the case symptomatic at the time of contact?","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ExposureEvents.wasTheCaseSymptomaticAtTheTimeOfContact",0,1,"",""
"ExposureEvents.ageOfHouseholdMember","ExposureEvents.ageOfHouseholdMember","","","",0,1,"","","","unsignedInt {[]} {[]}
","MPOX CS: Age of household member","MPOX CS: Age of household member","","","","","","","","","",,,,,"",,,,"ExposureEvents.ageOfHouseholdMember",0,1,"",""
"ExposureEvents.kissignHugging","ExposureEvents.kissignHugging","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact: Kissign/hugging","MPOX CS: Type of contact: Kissign/hugging","","","","","","","","","",,,,,"",,,,"ExposureEvents.kissignHugging",0,1,"",""
"ExposureEvents.sharingABathroom","ExposureEvents.sharingABathroom","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact: Sharing a bathroom","MPOX CS: Type of contact: Sharing a bathroom","","","","","","","","","",,,,,"",,,,"ExposureEvents.sharingABathroom",0,1,"",""
"ExposureEvents.sharingABed","ExposureEvents.sharingABed","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact: Sharing a bed","MPOX CS: Type of contact: Sharing a bed","","","","","","","","","",,,,,"",,,,"ExposureEvents.sharingABed",0,1,"",""
"ExposureEvents.directPhysicalContact","ExposureEvents.directPhysicalContact","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact: Direct physical contact","MPOX CS: Type of contact: Direct physical contact","","","","","","","","","",,,,,"",,,,"ExposureEvents.directPhysicalContact",0,1,"",""
"ExposureEvents.contactWithContaminatedItems","ExposureEvents.contactWithContaminatedItems","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact: Contact with contaminated items","MPOX CS: Type of contact: Contact with contaminated items","","","","","","","","","",,,,,"",,,,"ExposureEvents.contactWithContaminatedItems",0,1,"",""
"ExposureEvents.unknownTypeOfContact","ExposureEvents.unknownTypeOfContact","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Type of contact: Unknown","MPOX CS: Type of contact: Unknown","","","","","","","","","",,,,,"",,,,"ExposureEvents.unknownTypeOfContact",0,1,"",""
"ExposureEvents.descriptionOfTheExposure","ExposureEvents.descriptionOfTheExposure","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Description of the exposure","MPOX CS: Description of the exposure","","","","","","","","","",,,,,"",,,,"ExposureEvents.descriptionOfTheExposure",0,1,"",""
"ExposureEvents.ppeUsedDuringExposure","ExposureEvents.ppeUsedDuringExposure","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: During the possible exposure was all appropriate personal protective equipment (PPE) used","MPOX CS: During the possible exposure was all appropriate personal protective equipment (PPE) used","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-ppe-used-during-exposure-vs","",,,,"ExposureEvents.ppeUsedDuringExposure",0,1,"",""
"ExposureEvents.gloves","ExposureEvents.gloves","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: PPE worn -  Gloves","MPOX CS: PPE worn -  Gloves","","","","","","","","","",,,,,"",,,,"ExposureEvents.gloves",0,1,"",""
"ExposureEvents.gown","ExposureEvents.gown","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: PPE worn -  Gown","MPOX CS: PPE worn -  Gown","","","","","","","","","",,,,,"",,,,"ExposureEvents.gown",0,1,"",""
"ExposureEvents.medicalMask","ExposureEvents.medicalMask","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: PPE worn -  Medical mask","MPOX CS: PPE worn -  Medical mask","","","","","","","","","",,,,,"",,,,"ExposureEvents.medicalMask",0,1,"",""
"ExposureEvents.respirator","ExposureEvents.respirator","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: PPE worn -  Respirator","MPOX CS: PPE worn -  Respirator","","","","","","","","","",,,,,"",,,,"ExposureEvents.respirator",0,1,"",""
"ExposureEvents.eyeProtectionFaceShieldOrGoggles","ExposureEvents.eyeProtectionFaceShieldOrGoggles","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: PPE worn -  Eye protection; Face shield or goggles","MPOX CS: PPE worn -  Eye protection; Face shield or goggles","","","","","","","","","",,,,,"",,,,"ExposureEvents.eyeProtectionFaceShieldOrGoggles",0,1,"",""
"ExposureEvents.wasThereABreachOfPpeWhilstWorkingOrDuringRemovalOfPpe","ExposureEvents.wasThereABreachOfPpeWhilstWorkingOrDuringRemovalOfPpe","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Was there a breach of PPE whilst working or during removal of PPE?","MPOX CS: Was there a breach of PPE whilst working or during removal of PPE?","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ExposureEvents.wasThereABreachOfPpeWhilstWorkingOrDuringRemovalOfPpe",0,1,"",""
"ExposureEvents.didYouPerformHandHygieneBeforePuttingOnPpe","ExposureEvents.didYouPerformHandHygieneBeforePuttingOnPpe","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Did you perform hand hygiene before putting on PPE?","MPOX CS: Did you perform hand hygiene before putting on PPE?","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-hand-hygiene-ppe-vs","",,,,"ExposureEvents.didYouPerformHandHygieneBeforePuttingOnPpe",0,1,"",""
"ExposureEvents.didYouPerformHandHygieneAfterPuttingOnPpe","ExposureEvents.didYouPerformHandHygieneAfterPuttingOnPpe","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Did you perform hand hygiene after putting on PPE?","MPOX CS: Did you perform hand hygiene after putting on PPE?","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-hand-hygiene-ppe-vs","",,,,"ExposureEvents.didYouPerformHandHygieneAfterPuttingOnPpe",0,1,"",""
"ExposureEvents.pleaseProvideMoreInformationOnTheExposureSIfNecessary","ExposureEvents.pleaseProvideMoreInformationOnTheExposureSIfNecessary","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Please provide more information on the exposure/s if necessary","MPOX CS: Please provide more information on the exposure/s if necessary","","","","","","","","","",,,,,"",,,,"ExposureEvents.pleaseProvideMoreInformationOnTheExposureSIfNecessary",0,1,"",""
