"ClinicalAndVaccinationInformation.syphilis","ClinicalAndVaccinationInformation.syphilis","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Syphilis","MPOX CS: Syphilis","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.syphilis",0,1,"",""
"ClinicalAndVaccinationInformation.trichomonasVaginalis","ClinicalAndVaccinationInformation.trichomonasVaginalis","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Trichomonas vaginalis","MPOX CS: Trichomonas vaginalis","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.trichomonasVaginalis",0,1,"",""
"ClinicalAndVaccinationInformation.genitalWarts","ClinicalAndVaccinationInformation.genitalWarts","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Genital warts","MPOX CS: Genital warts","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.genitalWarts",0,1,"",""
"ClinicalAndVaccinationInformation.otherStis","ClinicalAndVaccinationInformation.otherStis","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Other STIs","MPOX CS: Other STIs","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.otherStis",0,1,"",""
"ClinicalAndVaccinationInformation.specifyOtherStis","ClinicalAndVaccinationInformation.specifyOtherStis","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Specify other STIs","MPOX CS: Specify other STIs","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.specifyOtherStis",0,1,"",""
"ClinicalAndVaccinationInformation.pregnancy","ClinicalAndVaccinationInformation.pregnancy","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Pregnancy status","MPOX CS: Pregnancy status","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-pregnancy-status-vs","",,,,"ClinicalAndVaccinationInformation.pregnancy",0,1,"",""
"ClinicalAndVaccinationInformation.immunosuppressedStatus","ClinicalAndVaccinationInformation.immunosuppressedStatus","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Immunosuppressed status","MPOX CS: Immunosuppressed status","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-immunosuppressed-status-vs","",,,,"ClinicalAndVaccinationInformation.immunosuppressedStatus",0,1,"",""
"ClinicalAndVaccinationInformation.specifyTheCauseOfTheImmunosuppressedStatus","ClinicalAndVaccinationInformation.specifyTheCauseOfTheImmunosuppressedStatus","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Specify the cause of the immunosuppressed status","MPOX CS: Specify the cause of the immunosuppressed status","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.specifyTheCauseOfTheImmunosuppressedStatus",0,1,"",""
"ClinicalAndVaccinationInformation.isTheCaseTakingHivPreExposureProphylaxisPrep","ClinicalAndVaccinationInformation.isTheCaseTakingHivPreExposureProphylaxisPrep","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Is the case taking HIV pre-exposure prophylaxis (PrEP)?","MPOX CS: Is the case taking HIV pre-exposure prophylaxis (PrEP)?","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.isTheCaseTakingHivPreExposureProphylaxisPrep",0,1,"",""
"ClinicalAndVaccinationInformation.hivStatus","ClinicalAndVaccinationInformation.hivStatus","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: HIV status","MPOX CS: HIV status","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-hiv-status-vs","",,,,"ClinicalAndVaccinationInformation.hivStatus",0,1,"",""
"ClinicalAndVaccinationInformation.hivStatusAssessment","ClinicalAndVaccinationInformation.hivStatusAssessment","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: HIV status assessment","MPOX CS: HIV status assessment","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-hiv-status-assessment-vs","",,,,"ClinicalAndVaccinationInformation.hivStatusAssessment",0,1,"",""
"ClinicalAndVaccinationInformation.viralLoad","ClinicalAndVaccinationInformation.viralLoad","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Viral load","MPOX CS: Viral load","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-viral-load-vs","",,,,"ClinicalAndVaccinationInformation.viralLoad",0,1,"",""
"ClinicalAndVaccinationInformation.mostRecentCd4Counts","ClinicalAndVaccinationInformation.mostRecentCd4Counts","","","",0,1,"","","","unsignedInt {[]} {[]}
","MPOX CS: Most recent CD4 counts","MPOX CS: Most recent CD4 counts","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.mostRecentCd4Counts",0,1,"",""
"ClinicalAndVaccinationInformation.isTheCaseTakingHivTreatment","ClinicalAndVaccinationInformation.isTheCaseTakingHivTreatment","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: HIV treatment","MPOX CS: HIV treatment","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.isTheCaseTakingHivTreatment",0,1,"",""
"ClinicalAndVaccinationInformation.tecovirimat","ClinicalAndVaccinationInformation.tecovirimat","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Antiviral treatment - Tecovirimat","MPOX CS: Antiviral treatment - Tecovirimat","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.tecovirimat",0,1,"",""
"ClinicalAndVaccinationInformation.brincidofovir","ClinicalAndVaccinationInformation.brincidofovir","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Antiviral treatment - Brincidofovir","MPOX CS: Antiviral treatment - Brincidofovir","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.brincidofovir",0,1,"",""
"ClinicalAndVaccinationInformation.cidofovir","ClinicalAndVaccinationInformation.cidofovir","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Antiviral treatment - Cidofovir","MPOX CS: Antiviral treatment - Cidofovir","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.cidofovir",0,1,"",""
"ClinicalAndVaccinationInformation.onTreatmentButNameOfAntiviralTreatmentNotKnown","ClinicalAndVaccinationInformation.onTreatmentButNameOfAntiviralTreatmentNotKnown","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Antiviral treatment - On treatment, but name of antiviral treatment not known","MPOX CS: Antiviral treatment - On treatment, but name of antiviral treatment not known","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.onTreatmentButNameOfAntiviralTreatmentNotKnown",0,1,"",""
"ClinicalAndVaccinationInformation.noAntiviralTreatment","ClinicalAndVaccinationInformation.noAntiviralTreatment","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Antiviral treatment - No antiviral treatment","MPOX CS: Antiviral treatment - No antiviral treatment","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.noAntiviralTreatment",0,1,"",""
"ClinicalAndVaccinationInformation.otherAntiviralTreatment","ClinicalAndVaccinationInformation.otherAntiviralTreatment","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Antiviral treatment - Other","MPOX CS: Antiviral treatment - Other","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.otherAntiviralTreatment",0,1,"",""
"ClinicalAndVaccinationInformation.antiviralTreatmentUnknown","ClinicalAndVaccinationInformation.antiviralTreatmentUnknown","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Antiviral treatment - Unknown","MPOX CS: Antiviral treatment - Unknown","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.antiviralTreatmentUnknown",0,1,"",""
"ClinicalAndVaccinationInformation.specifyOtherAntiviralTreatment","ClinicalAndVaccinationInformation.specifyOtherAntiviralTreatment","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Specify other antiviral treatment","MPOX CS: Specify other antiviral treatment","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.specifyOtherAntiviralTreatment",0,1,"",""
"ClinicalAndVaccinationInformation.wasTheCaseEverDiagnosedWithMpoxPreviously","ClinicalAndVaccinationInformation.wasTheCaseEverDiagnosedWithMpoxPreviously","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Previous mpox infection","MPOX CS: Previous mpox infection","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.wasTheCaseEverDiagnosedWithMpoxPreviously",0,1,"",""
"ClinicalAndVaccinationInformation.hasTheCaseReceivedSmallpoxVaccineUnrelatedToThisEvent","ClinicalAndVaccinationInformation.hasTheCaseReceivedSmallpoxVaccineUnrelatedToThisEvent","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Mpox vaccine received before","MPOX CS: Mpox vaccine received before","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.hasTheCaseReceivedSmallpoxVaccineUnrelatedToThisEvent",0,1,"",""
"ClinicalAndVaccinationInformation.dateWhenTheCaseReceivedTheLatestDoseOfSmallpoxVaccine","ClinicalAndVaccinationInformation.dateWhenTheCaseReceivedTheLatestDoseOfSmallpoxVaccine","","","",0,1,"","","","date {[]} {[]}
","MPOX CS: Date latest MPOX vaccine dose","MPOX CS: Date latest MPOX vaccine dose","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.dateWhenTheCaseReceivedTheLatestDoseOfSmallpoxVaccine",0,1,"",""
"ClinicalAndVaccinationInformation.didTheCaseReceiveMpoxVaccinationAndHowManyDosesOfVaccineReceived","ClinicalAndVaccinationInformation.didTheCaseReceiveMpoxVaccinationAndHowManyDosesOfVaccineReceived","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Case receive mpox vaccination","MPOX CS: Case receive mpox vaccination","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-vaccine-doses-vs","",,,,"ClinicalAndVaccinationInformation.didTheCaseReceiveMpoxVaccinationAndHowManyDosesOfVaccineReceived",0,1,"",""
"ClinicalAndVaccinationInformation.firstMpoxVaccReceivedForThisEvent","ClinicalAndVaccinationInformation.firstMpoxVaccReceivedForThisEvent","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Case receive first dose of mpox vaccines related this event","MPOX CS: Case receive first dose of mpox vaccines related this event","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-vaccination-current-event-vs","",,,,"ClinicalAndVaccinationInformation.firstMpoxVaccReceivedForThisEvent",0,1,"",""
"ClinicalAndVaccinationInformation.dateOfFirstDoseSmallpoxMpoxVaccination","ClinicalAndVaccinationInformation.dateOfFirstDoseSmallpoxMpoxVaccination","","","",0,1,"","","","date {[]} {[]}
","MPOX CS: Date of first dose smallpox/mpox vaccination","MPOX CS: Date of first dose smallpox/mpox vaccination","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.dateOfFirstDoseSmallpoxMpoxVaccination",0,1,"",""
"ClinicalAndVaccinationInformation.vaccineBrandFirstSmallpoxMpoxVaccine","ClinicalAndVaccinationInformation.vaccineBrandFirstSmallpoxMpoxVaccine","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Vaccine brand first smallpox/mpox vaccine","MPOX CS: Vaccine brand first smallpox/mpox vaccine","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-vaccine-brand-vs","",,,,"ClinicalAndVaccinationInformation.vaccineBrandFirstSmallpoxMpoxVaccine",0,1,"",""
"ClinicalAndVaccinationInformation.specifyOtherVaccineBrand1","ClinicalAndVaccinationInformation.specifyOtherVaccineBrand1","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Specify other vaccine brand - 1","MPOX CS: Specify other vaccine brand - 1","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.specifyOtherVaccineBrand1",0,1,"",""
"ClinicalAndVaccinationInformation.secondMpoxVaccReceivedForThisEvent","ClinicalAndVaccinationInformation.secondMpoxVaccReceivedForThisEvent","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Case receive second dose of mpox vaccines related this event","MPOX CS: Case receive second dose of mpox vaccines related this event","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-vaccination-current-event-vs","",,,,"ClinicalAndVaccinationInformation.secondMpoxVaccReceivedForThisEvent",0,1,"",""
"ClinicalAndVaccinationInformation.dateOfSecondDoseSmallpoxMpoxVaccination","ClinicalAndVaccinationInformation.dateOfSecondDoseSmallpoxMpoxVaccination","","","",0,1,"","","","date {[]} {[]}
","MPOX CS: Date of second dose smallpox/mpox vaccination","MPOX CS: Date of second dose smallpox/mpox vaccination","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.dateOfSecondDoseSmallpoxMpoxVaccination",0,1,"",""
"ClinicalAndVaccinationInformation.vaccineBrandSecondSmallpoxMpoxVaccine","ClinicalAndVaccinationInformation.vaccineBrandSecondSmallpoxMpoxVaccine","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Vaccine brand second smallpox/mpox vaccine","MPOX CS: Vaccine brand second smallpox/mpox vaccine","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-vaccine-brand-vs","",,,,"ClinicalAndVaccinationInformation.vaccineBrandSecondSmallpoxMpoxVaccine",0,1,"",""
"ClinicalAndVaccinationInformation.specifyOtherVaccineBrand2","ClinicalAndVaccinationInformation.specifyOtherVaccineBrand2","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Specify other vaccine brand - 2","MPOX CS: Specify other vaccine brand - 2","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.specifyOtherVaccineBrand2",0,1,"",""
"ClinicalAndVaccinationInformation.symptoms","ClinicalAndVaccinationInformation.symptoms","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Symptoms","MPOX CS: Symptoms","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.symptoms",0,1,"",""
"ClinicalAndVaccinationInformation.ifKnownDateOfFirstClinicalDiagnosis","ClinicalAndVaccinationInformation.ifKnownDateOfFirstClinicalDiagnosis","","","",0,1,"","","","date {[]} {[]}
","MPOX CS: If known, date of first clinical diagnosis","MPOX CS: If known, date of first clinical diagnosis","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.ifKnownDateOfFirstClinicalDiagnosis",0,1,"",""
"ClinicalAndVaccinationInformation.dateOfOnsetSymptoms","ClinicalAndVaccinationInformation.dateOfOnsetSymptoms","","","",0,1,"","","","date {[]} {[]}
","MPOX CS: Date of onset symptoms","MPOX CS: Date of onset symptoms","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.dateOfOnsetSymptoms",0,1,"",""
"ClinicalAndVaccinationInformation.ifApplicableDateOnsetOfRash","ClinicalAndVaccinationInformation.ifApplicableDateOnsetOfRash","","","",0,1,"","","","date {[]} {[]}
","MPOX CS: If applicable, date onset of rash","MPOX CS: If applicable, date onset of rash","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.ifApplicableDateOnsetOfRash",0,1,"",""
"ClinicalAndVaccinationInformation.skinMucosalLesionsExcludingOralOrAnogenitalAreas","ClinicalAndVaccinationInformation.skinMucosalLesionsExcludingOralOrAnogenitalAreas","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Skin/mucosal lesions (excluding oral or anogenital areas)","MPOX CS: Skin/mucosal lesions (excluding oral or anogenital areas)","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.skinMucosalLesionsExcludingOralOrAnogenitalAreas",0,1,"",""
"ClinicalAndVaccinationInformation.soreThroat","ClinicalAndVaccinationInformation.soreThroat","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Sore throat","MPOX CS: Sore throat","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.soreThroat",0,1,"",""
"ClinicalAndVaccinationInformation.skinMucosalLesionsWhereTheLocationIsNotKnown","ClinicalAndVaccinationInformation.skinMucosalLesionsWhereTheLocationIsNotKnown","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Skin/mucosal lesions where the location is not known","MPOX CS: Skin/mucosal lesions where the location is not known","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.skinMucosalLesionsWhereTheLocationIsNotKnown",0,1,"",""
"ClinicalAndVaccinationInformation.localizedLymphadenopathy","ClinicalAndVaccinationInformation.localizedLymphadenopathy","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Localized lymphadenopathy","MPOX CS: Localized lymphadenopathy","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.localizedLymphadenopathy",0,1,"",""
"ClinicalAndVaccinationInformation.anogenitalSkinMucosalLesions","ClinicalAndVaccinationInformation.anogenitalSkinMucosalLesions","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Anogenital skin/mucosal lesions","MPOX CS: Anogenital skin/mucosal lesions","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.anogenitalSkinMucosalLesions",0,1,"",""
"ClinicalAndVaccinationInformation.generalizedLymphadenopathy","ClinicalAndVaccinationInformation.generalizedLymphadenopathy","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Generalized lymphadenopathy","MPOX CS: Generalized lymphadenopathy","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.generalizedLymphadenopathy",0,1,"",""
"ClinicalAndVaccinationInformation.oralSkinMucosalLesions","ClinicalAndVaccinationInformation.oralSkinMucosalLesions","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Oral skin/mucosal lesions","MPOX CS: Oral skin/mucosal lesions","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.oralSkinMucosalLesions",0,1,"",""
"ClinicalAndVaccinationInformation.lymphadenopathyWhereTheLocationIsNotKnown","ClinicalAndVaccinationInformation.lymphadenopathyWhereTheLocationIsNotKnown","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Lymphadenopathy where the location is not known","MPOX CS: Lymphadenopathy where the location is not known","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.lymphadenopathyWhereTheLocationIsNotKnown",0,1,"",""
"ClinicalAndVaccinationInformation.fever385c","ClinicalAndVaccinationInformation.fever385c","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Fever &gt;38.5C","MPOX CS: Fever &gt;38.5C","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.fever385c",0,1,"",""
"ClinicalAndVaccinationInformation.chillsOrSweats","ClinicalAndVaccinationInformation.chillsOrSweats","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Chills or sweats","MPOX CS: Chills or sweats","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.chillsOrSweats",0,1,"",""
"ClinicalAndVaccinationInformation.astheniaProfoundWeakness","ClinicalAndVaccinationInformation.astheniaProfoundWeakness","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Asthenia (profound weakness)","MPOX CS: Asthenia (profound weakness)","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.astheniaProfoundWeakness",0,1,"",""
"ClinicalAndVaccinationInformation.headache","ClinicalAndVaccinationInformation.headache","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Headache","MPOX CS: Headache","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.headache",0,1,"",""
"ClinicalAndVaccinationInformation.musclePainMyalgia","ClinicalAndVaccinationInformation.musclePainMyalgia","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Muscle pain (myalgia)","MPOX CS: Muscle pain (myalgia)","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.musclePainMyalgia",0,1,"",""
"ClinicalAndVaccinationInformation.vomitingNausea","ClinicalAndVaccinationInformation.vomitingNausea","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Vomiting/nausea","MPOX CS: Vomiting/nausea","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.vomitingNausea",0,1,"",""
"ClinicalAndVaccinationInformation.genitalSoftTissueOedemaSwelling","ClinicalAndVaccinationInformation.genitalSoftTissueOedemaSwelling","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Genital soft-tissue oedema/swelling","MPOX CS: Genital soft-tissue oedema/swelling","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.genitalSoftTissueOedemaSwelling",0,1,"",""
